# feature,genomic_accession,start,end,strand,product_accession,name,symbol,locus_tag,feature_interval_length,product_length
CDS,CT971583.1,2116921,2117271,+,CAK24721.1,Putative rhodanese-related sulfurtransferase,pspE,SynWH7803_2295,351,116
CDS,CT971583.1,2117366,2118361,+,CAK24722.1,Heat-inducible transcription repressor HrcA,hcrA,SynWH7803_2296,996,331
CDS,CT971583.1,2118554,2119588,+,CAK24723.1,"Possible ABC-type branched-chain amino acid transport systems, periplasmic component",,SynWH7803_2297,1035,344
CDS,CT971583.1,2119606,2120829,-,CAK24724.1,Conserved hypothetical membrane protein,,SynWH7803_2298,1224,407
CDS,CT971583.1,2120886,2122136,-,CAK24725.1,Tryptophan synthase beta chain,trpB,SynWH7803_2299,1251,416
CDS,CT971583.1,2122175,2123134,-,CAK24726.1,SAM-dependent methyltransferase,,SynWH7803_2300,960,319
CDS,CT971583.1,2123174,2123500,+,CAK24727.1,Translation initiation factor SUI1,,SynWH7803_2301,327,108
CDS,CT971583.1,2123539,2124162,+,CAK24728.1,Adenylylsulfate kinase,cysC,SynWH7803_2302,624,207
CDS,CT971583.1,2124143,2125222,-,CAK24729.1,Predicted permease,,SynWH7803_2303,1080,359
CDS,CT971583.1,2125219,2125740,-,CAK24730.1,Phosphoribosylaminoimidazole carboxylase catalytic subunit,purE,SynWH7803_2304,522,173
CDS,CT971583.1,2125856,2127010,+,CAK24731.1,N-acetylglucosamine-6-phosphate deacetylase,nagA,SynWH7803_2305,1155,384
CDS,CT971583.1,2127037,2127753,+,CAK24732.1,Magnesium-protoporphyrin IX methyltransferase,chlM,SynWH7803_2306,717,238
CDS,CT971583.1,2127754,2128326,-,CAK24733.1,Uncharacterized conserved secreted protein,,SynWH7803_2307,573,190
CDS,CT971583.1,2128368,2129312,-,CAK24734.1,Pseudouridylate synthase,,SynWH7803_2308,945,314
CDS,CT971583.1,2129309,2130022,-,CAK24735.1,Two-component system response regulator,,SynWH7803_2309,714,237
CDS,CT971583.1,2130056,2130571,-,CAK24736.1,Uncharacterized conserved secreted protein,,SynWH7803_2310,516,171
CDS,CT971583.1,2130595,2131773,+,CAK24737.1,Cysteine desulfurase,,SynWH7803_2311,1179,392
CDS,CT971583.1,2131861,2132631,+,CAK24738.1,Conserved hypothetical membrane protein,,SynWH7803_2312,771,256
CDS,CT971583.1,2132888,2133805,-,CAK24739.1,S-adenosyl-methyltransferase MraW,mraW,SynWH7803_2313,918,305
CDS,CT971583.1,2133850,2135034,+,CAK24740.1,NAD(P)H-quinone oxidoreductase chain H,ndhH,SynWH7803_2314,1185,394
CDS,CT971583.1,2135024,2135485,+,CAK24741.1,Predicted thioesterase,,SynWH7803_2315,462,153
CDS,CT971583.1,2135509,2136747,-,CAK24742.1,O-succinylbenzoate-CoA ligase,menE,SynWH7803_2316,1239,412
CDS,CT971583.1,2136744,2137754,-,CAK24743.1,O-succinylbenzoate synthase,menC,SynWH7803_2317,1011,336
CDS,CT971583.1,2137759,2138739,-,CAK24744.1,"1,4-dihydroxy-2-naphthoate octaprenyltransferase",menA,SynWH7803_2318,981,326
CDS,CT971583.1,2138810,2140249,+,CAK24745.1,Isochorismate synthase,menF,SynWH7803_2319,1440,479
CDS,CT971583.1,2140202,2142223,-,CAK24746.1,Dipeptidyl aminopeptidase/acylaminoacyl-peptidase,,SynWH7803_2320,2022,673
CDS,CT971583.1,2142259,2143182,-,CAK24747.1,Glutathione synthetase,gshB,SynWH7803_2321,924,307
CDS,CT971583.1,2143206,2143460,-,CAK24748.1,Glutaredoxin,,SynWH7803_2322,255,84
CDS,CT971583.1,2143513,2144307,+,CAK24749.1,Hypothetical membrane protein,,SynWH7803_2323,795,264
CDS,CT971583.1,2144304,2145335,+,CAK24750.1,Predicted membrane protein,,SynWH7803_2324,1032,343
CDS,CT971583.1,2145427,2146497,+,CAK24751.1,Protein chain release factor B,prfB,SynWH7803_2325,1071,356
CDS,CT971583.1,2146500,2146673,+,CAK24752.1,Conserved hypothetical membrane protein specific to cyanobacteria,,SynWH7803_2326,174,57
CDS,CT971583.1,2146670,2147272,+,CAK24753.1,Predicted metal-dependent hydrolase,,SynWH7803_2327,603,200
CDS,CT971583.1,2147250,2147723,+,CAK24754.1,Diacylglycerol kinase,dgkA,SynWH7803_2328,474,157
CDS,CT971583.1,2147727,2148335,+,CAK24755.1,Para-aminobenzoate synthase component II,pabA,SynWH7803_2329,609,202
CDS,CT971583.1,2148362,2149105,+,CAK24756.1,Putative Zn-dependent hydrolase of the metallo-beta-lactamase superfamily,,SynWH7803_2330,744,247
CDS,CT971583.1,2149119,2150231,-,CAK24757.1,Histidinol-phosphate aminotransferase,hisC,SynWH7803_2331,1113,370
CDS,CT971583.1,2150247,2151725,-,CAK24758.1,Conserved hypothetical protein,,SynWH7803_2332,1479,492
CDS,CT971583.1,2151795,2153504,+,CAK24759.1,Conserved hypothetical protein,,SynWH7803_2333,1710,569
CDS,CT971583.1,2153496,2154494,-,CAK24760.1,Putative L-asparaginase,yccC,SynWH7803_2334,999,332
CDS,CT971583.1,2154494,2156002,-,CAK24761.1,Hypothetical membrane protein,,SynWH7803_2335,1509,502
CDS,CT971583.1,2156002,2157795,-,CAK24762.1,Arginyl-tRNA synthetase,argS,SynWH7803_2336,1794,597
CDS,CT971583.1,2157826,2158701,-,CAK24763.1,Nicotinate-nucleotide pyrophosphorylase,nadC,SynWH7803_2337,876,291
CDS,CT971583.1,2158701,2159207,-,CAK24764.1,Hypothetical protein,,SynWH7803_2338,507,168
CDS,CT971583.1,2159295,2159828,+,CAK24765.1,Peptide deformylase,def,SynWH7803_2339,534,177
CDS,CT971583.1,2159833,2161215,-,CAK24766.1,tRNA modification GTPase,trmE,SynWH7803_2340,1383,460
CDS,CT971583.1,2161293,2161742,+,CAK24767.1,Conserved hypothetical membrane protein,,SynWH7803_2341,450,149
CDS,CT971583.1,2161856,2164249,-,CAK24768.1,"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",spoT,SynWH7803_2342,2394,797
CDS,CT971583.1,2164248,2165852,+,CAK24769.1,"ABC transporter, ATP binding component, possibly for oligopeptides",,SynWH7803_2343,1605,534
CDS,CT971583.1,2165857,2166549,+,CAK24770.1,Two-component system response regulator,,SynWH7803_2344,693,230
CDS,CT971583.1,2166741,2168330,+,CAK24771.1,Carbohydrate-binding protein; modular; contains two CBM2 modules,,SynWH7803_2345,1590,529
CDS,CT971583.1,2168406,2169197,+,CAK24772.1,Possible periplasmic amino acid-binding protein,,SynWH7803_2346,792,263
CDS,CT971583.1,2169303,2169509,+,CAK24773.1,Hypothetical protein,,SynWH7803_2347,207,68
CDS,CT971583.1,2169555,2170556,-,CAK24774.1,"Pseudouridylate synthase, 23S RNA-specific",,SynWH7803_2348,1002,333
CDS,CT971583.1,2170553,2171419,-,CAK24775.1,Predicted GTPase,,SynWH7803_2349,867,288
CDS,CT971583.1,2171416,2171799,-,CAK24776.1,Universal stress protein family protein,usp,SynWH7803_2350,384,127
CDS,CT971583.1,2171900,2173108,+,CAK24777.1,Phosphoglycerate kinase,"pgk, cbbk",SynWH7803_2351,1209,402
CDS,CT971583.1,2173202,2173726,-,CAK24778.1,Conserved hypothetical membrane protein,,SynWH7803_2352,525,174
CDS,CT971583.1,2173750,2174340,-,CAK24779.1,Hydrogenase/urease accessory protein,hupE,SynWH7803_2353,591,196
CDS,CT971583.1,2174342,2175355,-,CAK24780.1,Conserved hypothetical membrane protein,,SynWH7803_2354,1014,337
CDS,CT971583.1,2175361,2176215,-,CAK24781.1,Conserved hypothetical protein,,SynWH7803_2355,855,284
CDS,CT971583.1,2176215,2178122,-,CAK24782.1,Uncharacterized conserved secreted protein,,SynWH7803_2356,1908,635
CDS,CT971583.1,2178399,2178626,+,CAK24783.1,"Hypothetical protein, similar to C-terminal end of phosphoglycerate kinase (possible pseudogene)",,SynWH7803_2357,228,75
CDS,CT971583.1,2178640,2179089,-,CAK24784.1,Uncharacterized conserved secreted protein,,SynWH7803_2358,450,149
CDS,CT971583.1,2179167,2180075,+,CAK24785.1,Hydroxyacid dehydrogenase/reductase family protein,,SynWH7803_2359,909,302
CDS,CT971583.1,2180078,2180797,-,CAK24786.1,Uncharacterized conserved secreted protein,,SynWH7803_2360,720,239
CDS,CT971583.1,2180877,2181953,+,CAK24787.1,Glycosyltransferase of family GT28; probable undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase,,SynWH7803_2361,1077,358
CDS,CT971583.1,2181955,2183088,-,CAK24788.1,Histidinol-phosphate/aromatic aminotransferase related enzyme,,SynWH7803_2362,1134,377
CDS,CT971583.1,2183162,2183986,+,CAK24789.1,Uncharacterized low-complexity protein (Pentapeptide and Tetratricopeptide repeat-containing protein),,SynWH7803_2363,825,274
CDS,CT971583.1,2183996,2186317,-,CAK24790.1,General secretory pathway protein D,gspD,SynWH7803_2364,2322,773
CDS,CT971583.1,2186408,2187154,-,CAK24791.1,Uncharacterized conserved secreted protein,,SynWH7803_2365,747,248
CDS,CT971583.1,2187151,2187843,-,CAK24792.1,Conserved hypothetical protein,,SynWH7803_2366,693,230
CDS,CT971583.1,2187840,2188757,-,CAK24793.1,Conserved hypothetical protein,,SynWH7803_2367,918,305
CDS,CT971583.1,2188803,2189981,-,CAK24794.1,Dihydroorotate dehydrogenase,pyrD,SynWH7803_2368,1179,392
CDS,CT971583.1,2189996,2190718,-,CAK24795.1,Ribonuclease H,rnhA,SynWH7803_2369,723,240
CDS,CT971583.1,2190734,2191483,+,CAK24796.1,Conserved hypothetical protein,,SynWH7803_2370,750,249
CDS,CT971583.1,2191741,2192133,-,CAK24797.1,50S ribosomal protein L7/L12,rplL,SynWH7803_2371,393,130
CDS,CT971583.1,2192181,2192708,-,CAK24798.1,50S ribosomal protein L10,rplJ,SynWH7803_2372,528,175
CDS,CT971583.1,2192950,2193657,-,CAK24799.1,50S ribosomal protein L1,rplA,SynWH7803_2373,708,235
CDS,CT971583.1,2193738,2194163,-,CAK24800.1,50S ribosomal protein L11,rplK,SynWH7803_2374,426,141
CDS,CT971583.1,2194274,2194942,-,CAK24801.1,Transcription antiterminator protein NusG,nusG,SynWH7803_2375,669,222
CDS,CT971583.1,2195006,2195254,-,CAK24802.1,Preprotein translocase SecE subunit,secE,SynWH7803_2376,249,82
CDS,CT971583.1,2195348,2198113,-,CAK24803.1,Chaperone ClpB,clpB,SynWH7803_2377,2766,921
CDS,CT971583.1,2198125,2198643,-,CAK24804.1,Lactoylglutathione lyase,gloA,SynWH7803_2378,519,172
CDS,CT971583.1,2198673,2199965,+,CAK24805.1,Enolase,eno,SynWH7803_2379,1293,430
CDS,CT971583.1,2199986,2201668,-,CAK24806.1,Predicted protein kinase,,SynWH7803_2380,1683,560
CDS,CT971583.1,2201665,2201979,-,CAK24807.1,Conserved hypothetical protein,,SynWH7803_2381,315,104
CDS,CT971583.1,2202019,2202633,-,CAK24808.1,Conserved hypothetical protein,,SynWH7803_2382,615,204
CDS,CT971583.1,2202719,2204011,-,CAK24809.1,Arginine biosynthesis bifunctional protein argJ (Glutamate N-acetyltransferase / Amino-acid acetyltransferase),argJ,SynWH7803_2383,1293,430
CDS,CT971583.1,2204010,2204621,+,CAK24810.1,Dephospho-CoA kinase,coaE,SynWH7803_2384,612,203
CDS,CT971583.1,2204629,2206113,-,CAK24811.1,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B,gatB,SynWH7803_2385,1485,494
CDS,CT971583.1,2206182,2207309,+,CAK24812.1,Glycine/D-amino acid oxidase family enzyme,,SynWH7803_2386,1128,375
CDS,CT971583.1,2207302,2208648,-,CAK24813.1,Glutamine synthetase III,glnAIII,SynWH7803_2387,1347,448
CDS,CT971583.1,2208718,2209176,-,CAK24814.1,Nucleoside diphosphate kinase,ndk,SynWH7803_2388,459,152
CDS,CT971583.1,2209313,2211223,+,CAK24815.1,Arginine decarboxylase,speA,SynWH7803_2389,1911,636
CDS,CT971583.1,2211227,2211889,+,CAK24816.1,Conserved hypothetical protein,,SynWH7803_2390,663,220
CDS,CT971583.1,2211947,2212522,+,CAK24817.1,Putative cAMP-binding domain-Catabolite gene activator and regulatory subunit of cAMP-dependent protein kinase,,SynWH7803_2391,576,191
CDS,CT971583.1,2212734,2214455,+,CAK24818.1,Conserved hypothetical protein,,SynWH7803_2392,1722,573
CDS,CT971583.1,2214467,2221093,-,CAK24819.1,Conserved hypothetical protein,,SynWH7803_2393,6627,2208
CDS,CT971583.1,2221447,2223309,+,CAK24820.1,Adenylate cyclase,cya1,SynWH7803_2394,1863,620
CDS,CT971583.1,2223432,2224085,-,CAK24821.1,Uncharacterized secreted protein,,SynWH7803_2395,654,217
CDS,CT971583.1,2224156,2225553,-,CAK24822.1,Conserved hyppthetical protein,,SynWH7803_2396,1398,465
CDS,CT971583.1,2225680,2226030,-,CAK24823.1,Conserved hypothetical protein,,SynWH7803_2397,351,116
CDS,CT971583.1,2226072,2228747,-,CAK24824.1,Alanyl-tRNA synthetase,alaS,SynWH7803_2398,2676,891
CDS,CT971583.1,2228783,2229208,+,CAK24825.1,Conserved hypothetical membrane protein,,SynWH7803_2399,426,141
CDS,CT971583.1,2229205,2232417,+,CAK24826.1,"Superfamily II DNA/RNA helicases, SNF2 family",hepA,SynWH7803_2400,3213,1070
CDS,CT971583.1,2232414,2233316,+,CAK24827.1,Conserved hypothetical protein,,SynWH7803_2401,903,300
CDS,CT971583.1,2233309,2233788,+,CAK24828.1,Conserved hypothetical protein,,SynWH7803_2402,480,159
CDS,CT971583.1,2233963,2234376,+,CAK24829.1,Molecular chaperone (small heat shock protein),,SynWH7803_2403,414,137
CDS,CT971583.1,2234467,2235771,-,CAK24830.1,"Mn2+/Fe2+ transporter, NRAMP family",,SynWH7803_2404,1305,434
CDS,CT971583.1,2235844,2237598,+,CAK24831.1,Diflavin flavoprotein A,dfa,SynWH7803_2405,1755,584
CDS,CT971583.1,2237598,2239427,+,CAK24832.1,Diflavin flavoprotein A,dfa,SynWH7803_2406,1830,609
CDS,CT971583.1,2239502,2240029,+,CAK24833.1,Predicted flavoprotein,,SynWH7803_2407,528,175
CDS,CT971583.1,2240053,2240802,+,CAK24834.1,Putative Pirin-related protein,,SynWH7803_2408,750,249
CDS,CT971583.1,2240820,2241821,+,CAK24835.1,Predicted permease,,SynWH7803_2409,1002,333
CDS,CT971583.1,2242059,2242265,+,CAK24836.1,Conserved hypothetical protein,,SynWH7803_2410,207,68
CDS,CT971583.1,2242272,2242532,-,CAK24837.1,Conserved hypothetical protein,,SynWH7803_2411,261,86
CDS,CT971583.1,2242630,2245566,-,CAK24838.1,Glycine dehydrogenase,gcvP,SynWH7803_2412,2937,978
CDS,CT971583.1,2245624,2246013,-,CAK24839.1,Glycine cleavage system H protein,gcvH,SynWH7803_2413,390,129
CDS,CT971583.1,2246035,2247354,-,CAK24840.1,Cystathionine beta-lyase family protein (involved in aluminum resistance),metC,SynWH7803_2414,1320,439
CDS,CT971583.1,2247475,2248386,+,CAK24841.1,Fatty-acid desaturase,desC,SynWH7803_2415,912,303
CDS,CT971583.1,2248374,2249099,-,CAK24842.1,Conserved hypothetical protein,,SynWH7803_2416,726,241
CDS,CT971583.1,2249293,2250087,+,CAK24843.1,Fatty-acid desaturase,desC,SynWH7803_2417,795,264
CDS,CT971583.1,2250129,2250587,+,CAK24844.1,50S ribosomal protein L9,rplI,SynWH7803_2418,459,152
CDS,CT971583.1,2250685,2252103,+,CAK24845.1,Replicative DNA helicase,dnaB,SynWH7803_2419,1419,472
CDS,CT971583.1,2252126,2254105,+,CAK24846.1,Glucose inhibited division protein A,gidA,SynWH7803_2420,1980,659
CDS,CT971583.1,2254130,2254846,+,CAK24847.1,Conserved hypothetical protein,,SynWH7803_2421,717,238
CDS,CT971583.1,2254879,2255439,+,CAK24848.1,Conserved hypothetical protein,,SynWH7803_2422,561,186
CDS,CT971583.1,2255527,2255955,+,CAK24849.1,Conserved hypothetical protein,,SynWH7803_2423,429,142
CDS,CT971583.1,2255942,2256463,-,CAK24850.1,Conserved hypothetical protein,,SynWH7803_2424,522,173
CDS,CT971583.1,2256506,2257036,-,CAK24851.1,Conserved hypothetical protein,,SynWH7803_2425,531,176
CDS,CT971583.1,2257147,2257695,-,CAK24852.1,Conserved hypothetical protein,,SynWH7803_2426,549,182
CDS,CT971583.1,2257787,2258218,+,CAK24853.1,Conserved hypothetical protein,,SynWH7803_2427,432,143
CDS,CT971583.1,2258235,2260331,+,CAK24854.1,NAD-dependent DNA ligase,ligA,SynWH7803_2428,2097,698
CDS,CT971583.1,2260350,2261465,+,CAK24855.1,Predicted membrane protein,,SynWH7803_2429,1116,371
CDS,CT971583.1,2261462,2261650,+,CAK24856.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_2430,189,62
CDS,CT971583.1,2261632,2262267,-,CAK24857.1,Conserved hypothetical membrane protein,,SynWH7803_2431,636,211
CDS,CT971583.1,2262298,2264058,+,CAK24858.1,"ABC-type nitrate/sulfonate/bicarbonate transport system, permease component",,SynWH7803_2432,1761,586
CDS,CT971583.1,2264055,2265365,+,CAK24859.1,"ABC-type anion transport system for nitrate/sulfonate/bicarbonate, ATPase component",tauB,SynWH7803_2433,1311,436
CDS,CT971583.1,2265362,2266594,+,CAK24860.1,"ABC transport system, substrate binding protein component",,SynWH7803_2434,1233,410
CDS,CT971583.1,2266591,2267943,+,CAK24861.1,Possible small-conductance mechanosensitive channel,,SynWH7803_2435,1353,450
CDS,CT971583.1,2268022,2269086,+,CAK24862.1,"Possible small-conductance mechanosensitive ion channel, MscS family",,SynWH7803_2436,1065,354
CDS,CT971583.1,2269101,2269889,-,CAK24863.1,Conserved hypothetical membrane protein,,SynWH7803_2437,789,262
CDS,CT971583.1,2269889,2270686,-,CAK24864.1,"ABC-type multidrug transport system, permease component",,SynWH7803_2438,798,265
CDS,CT971583.1,2270686,2271660,-,CAK24865.1,"ABC-type multidrug transport system, ATPase component",,SynWH7803_2439,975,324
CDS,CT971583.1,2271665,2274409,-,CAK24866.1,Valyl-tRNA synthetase,valS,SynWH7803_2440,2745,914
CDS,CT971583.1,2274466,2275722,+,CAK24867.1,"Putative ABC-type sugar transport system, periplasmic component",,SynWH7803_2441,1257,418
CDS,CT971583.1,2275719,2276993,+,CAK24868.1,Possible small-conductance mechanosensitive channel,,SynWH7803_2442,1275,424
CDS,CT971583.1,2276944,2277513,-,CAK24869.1,Conserved hypothetical protein,,SynWH7803_2443,570,189
CDS,CT971583.1,2277575,2278033,-,CAK24870.1,Conserved hypothetical protein,,SynWH7803_2444,459,152
CDS,CT971583.1,2278101,2278358,+,CAK24871.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_2445,258,85
CDS,CT971583.1,2278400,2279320,+,CAK24872.1,Short-chain Dehydrogenase/Reductase of unknown specificity,,SynWH7803_2446,921,306
CDS,CT971583.1,2279332,2279724,+,CAK24873.1,Ferric uptake regulator family protein,,SynWH7803_2447,393,130
tRNA,CT971583.1,2279751,2279822,-,,tRNA-Val,,RNA_53,72,
CDS,CT971583.1,2279877,2280389,+,CAK24874.1,Conserved hypothetical membrane protein (putative metal-binding protein),,SynWH7803_2448,513,170
CDS,CT971583.1,2280419,2281264,+,CAK24875.1,"Predicted pyrophosphatase, MazG family protein",,SynWH7803_2449,846,281
CDS,CT971583.1,2281271,2282011,-,CAK24876.1,Dienelactone hydrolase family protein,,SynWH7803_2450,741,246
CDS,CT971583.1,2282303,2282737,-,CAK24877.1,Protein chain release factor B,,SynWH7803_2451,435,144
CDS,CT971583.1,2282754,2283371,-,CAK24878.1,Hypothetical membrane protein,,SynWH7803_2452,618,205
CDS,CT971583.1,2283550,2284413,+,CAK24879.1,Spermidine synthase,speE,SynWH7803_2453,864,287
CDS,CT971583.1,2284410,2285294,+,CAK24880.1,Putative agmatinase,speB,SynWH7803_2454,885,294
CDS,CT971583.1,2285288,2285668,-,CAK24881.1,Conserved hypothetical protein,,SynWH7803_2455,381,126
CDS,CT971583.1,2285767,2285982,-,CAK24882.1,Conserved hypothetical protein,,SynWH7803_2456,216,71
CDS,CT971583.1,2286181,2287290,+,CAK24883.1,Glycine cleavage system T protein,gcvT,SynWH7803_2457,1110,369
CDS,CT971583.1,2287339,2289174,+,CAK24884.1,Aspartyl-tRNA synthetase,aspS,SynWH7803_2458,1836,611
CDS,CT971583.1,2289255,2290385,+,CAK24885.1,"Alternative RNA polymerase sigma factor, sigma-70 family",,SynWH7803_2459,1131,376
CDS,CT971583.1,2290415,2290897,+,CAK24886.1,Starvation-inducible DNA-binding protein,dps,SynWH7803_2460,483,160
CDS,CT971583.1,2290959,2292590,+,CAK24887.1,CTP synthase,pyrG,SynWH7803_2461,1632,543
CDS,CT971583.1,2292587,2293213,+,CAK24888.1,Organic radical activating enzyme,,SynWH7803_2462,627,208
CDS,CT971583.1,2293253,2293840,+,CAK24889.1,Putative peptidase family protein with a signal peptide,,SynWH7803_2463,588,195
CDS,CT971583.1,2293850,2294593,+,CAK24890.1,Conserved hypothetical protein,,SynWH7803_2464,744,247
CDS,CT971583.1,2294630,2294932,-,CAK24891.1,Hypothetical protein,,SynWH7803_2465,303,100
CDS,CT971583.1,2294927,2297566,+,CAK24892.1,"ABC-type multidrug transport system, ATPase and permease components",,SynWH7803_2466,2640,879
CDS,CT971583.1,2297574,2298821,+,CAK24893.1,Conserved hypothetical protein,,SynWH7803_2467,1248,415
CDS,CT971583.1,2298853,2299332,-,CAK24894.1,Ecotin,eco,SynWH7803_2468,480,159
CDS,CT971583.1,2299420,2300109,+,CAK24895.1,Predicted PP-loop superfamily ATPase,exsB,SynWH7803_2469,690,229
CDS,CT971583.1,2300106,2301419,+,CAK24896.1,Para-aminobenzoate synthase component I,trpE,SynWH7803_2470,1314,437
CDS,CT971583.1,2301416,2302279,+,CAK24897.1,Probable aminotransferase,,SynWH7803_2471,864,287
CDS,CT971583.1,2302339,2303982,+,CAK24898.1,Amino acid transporter,,SynWH7803_2472,1644,547
CDS,CT971583.1,2303970,2304791,-,CAK24899.1,"Predicted hydrolase, HAD superfamily",,SynWH7803_2473,822,273
CDS,CT971583.1,2304788,2306518,-,CAK24900.1,Alpha-glycosidase of family GH13; possible sucrose phosphorylase,,SynWH7803_2474,1731,576
CDS,CT971583.1,2306588,2307883,+,CAK24901.1,Distantly related to glycosyltransferase of family GT2,,SynWH7803_2475,1296,431
CDS,CT971583.1,2307993,2308232,+,CAK24902.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_2476,240,79
CDS,CT971583.1,2308190,2308666,-,CAK24903.1,Conserved hypothetical protein specific to cyanobacteria,,SynWH7803_2477,477,158
CDS,CT971583.1,2308749,2309792,-,CAK24904.1,Molybdenum cofactor biosynthesis protein A,moaA,SynWH7803_2478,1044,347
CDS,CT971583.1,2309789,2310376,-,CAK24905.1,Molybdopterin-guanine dinucleotide biosynthesis protein A,mobA,SynWH7803_2479,588,195
CDS,CT971583.1,2310631,2312199,+,CAK24906.1,"Nitrate/nitrite transporter, MFS family",ntrP or napA,SynWH7803_2480,1569,522
CDS,CT971583.1,2312280,2314508,+,CAK24907.1,Nitrate reductase,narB,SynWH7803_2481,2229,742
CDS,CT971583.1,2314489,2314956,-,CAK24908.1,Conserved hypothetical protein,,SynWH7803_2482,468,155
CDS,CT971583.1,2315251,2315475,+,CAK24909.1,Uncharacterized conserved secreted protein,,SynWH7803_2483,225,74
CDS,CT971583.1,2315496,2315972,+,CAK24910.1,Molybdenum cofactor biosynthesis protein C,moaC,SynWH7803_2484,477,158
CDS,CT971583.1,2315953,2317224,+,CAK24911.1,Molybdopterin biosynthesis protein moeA,moeA,SynWH7803_2485,1272,423
CDS,CT971583.1,2317238,2317690,-,CAK24912.1,Molybdopterin converting factor subunit 2,moaE,SynWH7803_2486,453,150
